epoch	loss	psnr	ssim	time_s	lr
453	0.000257	37.299849	0.953094	54.00	0.00011500
454	0.000257	37.627344	0.953599	50.52	0.00011469
455	0.000248	37.300924	0.953917	55.16	0.00011438
456	0.000258	37.421625	0.953712	54.11	0.00011407
457	0.000251	37.342607	0.952819	53.91	0.00011376
458	0.000288	37.475671	0.953718	53.10	0.00011345
459	0.000266	37.510837	0.952302	51.20	0.00011314
460	0.000242	37.612243	0.954433	54.23	0.00011283
461	0.000254	37.447028	0.954060	52.97	0.00011252
462	0.000245	37.730293	0.954328	58.29	0.00011221
463	0.000252	37.589277	0.953910	54.09	0.00011190
464	0.000247	37.526020	0.954295	56.28	0.00011158
465	0.000251	37.420820	0.954181	55.29	0.00011127
466	0.000251	37.579794	0.953843	52.71	0.00011096
467	0.000245	37.490071	0.954349	56.23	0.00011065
468	0.000251	37.479231	0.954157	52.13	0.00011034
469	0.000254	37.191563	0.953918	53.89	0.00011003
470	0.000241	37.552107	0.953979	55.81	0.00010972
471	0.000250	37.420446	0.954094	56.27	0.00010941
472	0.000245	37.595302	0.954062	54.82	0.00010909
473	0.000249	37.728321	0.954444	55.61	0.00010878
474	0.000246	37.493462	0.954430	55.42	0.00010847
475	0.000255	37.135164	0.953936	54.19	0.00010816
476	0.000256	37.726782	0.954403	53.90	0.00010785
477	0.000244	37.709682	0.954732	56.41	0.00010753
478	0.000258	37.600138	0.954352	53.53	0.00010722
479	0.000253	37.749064	0.954231	52.92	0.00010691
480	0.000245	37.598818	0.953890	50.29	0.00010660
481	0.000251	37.675977	0.954771	55.36	0.00010629
482	0.000237	37.857676	0.954624	52.83	0.00010597
483	0.000241	37.649613	0.954586	57.61	0.00010566
484	0.000243	36.862231	0.954276	54.45	0.00010535
485	0.000249	37.557044	0.953796	57.17	0.00010504
486	0.000245	37.560447	0.954770	52.72	0.00010472
487	0.000246	37.725856	0.955006	53.56	0.00010441
488	0.000241	37.682628	0.954814	56.27	0.00010410
489	0.000246	37.556276	0.954811	50.80	0.00010378
490	0.000244	37.725918	0.954939	56.49	0.00010347
491	0.000250	37.261261	0.952956	53.27	0.00010316
492	0.000239	37.678537	0.954710	53.32	0.00010285
493	0.000243	37.181055	0.954482	50.84	0.00010253
494	0.000232	37.350127	0.953083	51.25	0.00010222
495	0.000237	37.685232	0.955003	57.91	0.00010191
496	0.000236	37.566742	0.954383	53.55	0.00010160
497	0.000237	37.443729	0.954485	54.56	0.00010128
498	0.000241	37.772674	0.954855	57.10	0.00010097
499	0.000233	37.676373	0.954519	55.94	0.00010066
500	0.000257	37.661230	0.954748	54.03	0.00010034
501	0.000244	37.776579	0.954899	52.04	0.00010003
502	0.000232	37.819490	0.955145	52.14	0.00009972
503	0.000239	37.847252	0.955198	52.93	0.00009940
504	0.000238	37.749505	0.955052	57.11	0.00009909
505	0.000242	37.739516	0.953916	56.55	0.00009878
506	0.000243	36.415945	0.950377	56.89	0.00009847
507	0.000236	37.847614	0.954620	58.10	0.00009815
508	0.000237	37.828087	0.954772	52.78	0.00009784
509	0.000246	37.786198	0.955009	49.73	0.00009753
510	0.000242	37.725873	0.955092	54.69	0.00009722
511	0.000242	37.826513	0.955319	47.08	0.00009690
