epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size
394	0.001387	31.529615	0.896665	0.84	0.00002196	progressive	384x768
395	0.001309	31.338932	0.897113	0.84	0.00002158	progressive	384x768
396	0.001409	31.675595	0.896709	0.84	0.00002120	progressive	384x768
397	0.001445	31.637168	0.897846	0.85	0.00002082	progressive	384x768
398	0.001445	31.388993	0.895820	0.84	0.00002045	progressive	384x768
399	0.001378	30.836445	0.897013	0.84	0.00002008	progressive	384x768
400	0.001347	31.627935	0.897108	1.00	0.00001971	progressive	384x768
401	0.001467	31.965476	0.899382	0.83	0.00001935	progressive	384x768
402	0.001448	31.488545	0.896991	0.84	0.00001898	progressive	384x768
403	0.001476	31.433231	0.897203	0.84	0.00001863	progressive	384x768
404	0.001391	31.900571	0.897599	0.84	0.00001827	progressive	384x768
405	0.001460	31.260885	0.896190	0.85	0.00001792	progressive	384x768
406	0.001504	31.612839	0.896932	0.84	0.00001757	progressive	384x768
407	0.001387	30.757713	0.895127	0.84	0.00001723	progressive	384x768
408	0.001368	31.571445	0.896488	0.85	0.00001689	progressive	384x768
409	0.001359	30.930155	0.895380	0.85	0.00001655	progressive	384x768
410	0.001368	31.595317	0.898010	0.83	0.00001622	progressive	384x768
411	0.001496	31.827394	0.898471	0.84	0.00001588	progressive	384x768
412	0.001386	31.465574	0.896540	0.83	0.00001556	progressive	384x768
413	0.001343	31.552694	0.897145	0.84	0.00001523	progressive	384x768
414	0.001358	31.605168	0.897010	0.84	0.00001491	progressive	384x768
415	0.001402	31.506838	0.898042	0.84	0.00001459	progressive	384x768
416	0.001381	31.500603	0.897630	0.85	0.00001428	progressive	384x768
417	0.001435	31.513803	0.896591	0.83	0.00001397	progressive	384x768
418	0.001445	31.220117	0.894327	0.85	0.00001366	progressive	384x768
419	0.001344	31.588879	0.897701	0.84	0.00001336	progressive	384x768
420	0.001425	31.558154	0.897466	0.83	0.00001306	progressive	384x768
421	0.001421	31.647957	0.897520	0.84	0.00001276	progressive	384x768
422	0.001422	31.289299	0.896503	0.84	0.00001246	progressive	384x768
423	0.001355	31.803904	0.898026	0.84	0.00001217	progressive	384x768
424	0.001475	31.695624	0.897251	0.84	0.00001189	progressive	384x768
425	0.001403	31.591749	0.895720	0.83	0.00001160	progressive	384x768
426	0.001405	31.703410	0.896858	0.84	0.00001132	progressive	384x768
427	0.001432	31.883094	0.898260	0.85	0.00001105	progressive	384x768
428	0.001408	31.295355	0.896879	0.84	0.00001078	progressive	384x768
429	0.001321	31.524598	0.896362	0.84	0.00001051	progressive	384x768
430	0.001383	31.573089	0.897767	0.83	0.00001024	progressive	384x768
431	0.001363	31.801422	0.898411	0.83	0.00000998	progressive	384x768
432	0.001376	31.764507	0.897111	0.83	0.00000972	progressive	384x768
433	0.001332	31.812435	0.897060	0.83	0.00000947	progressive	384x768
434	0.001422	31.636935	0.898683	0.83	0.00000922	progressive	384x768
435	0.001435	31.701779	0.897879	0.83	0.00000897	progressive	384x768
436	0.001350	31.434290	0.898121	0.82	0.00000872	progressive	384x768
437	0.001417	31.653249	0.898066	0.82	0.00000848	progressive	384x768
438	0.001323	31.754645	0.898745	0.83	0.00000825	progressive	384x768
439	0.001342	31.735742	0.897444	0.83	0.00000801	progressive	384x768
440	0.001376	31.625880	0.897623	0.84	0.00000779	progressive	384x768
441	0.001376	31.869448	0.898287	0.84	0.00000756	progressive	384x768
442	0.001407	31.356617	0.896811	0.84	0.00000734	progressive	384x768
443	0.001249	31.444623	0.896708	0.84	0.00000712	progressive	384x768
444	0.001417	31.531322	0.897433	0.84	0.00000691	progressive	384x768
445	0.001283	31.593289	0.897400	0.85	0.00000669	progressive	384x768
446	0.001308	31.649476	0.897323	0.84	0.00000649	progressive	384x768
447	0.001394	31.714479	0.897518	0.84	0.00000628	progressive	384x768
448	0.001286	31.620153	0.897000	0.84	0.00000609	progressive	384x768
449	0.001419	31.786233	0.897374	0.83	0.00000589	progressive	384x768
450	0.001303	31.689408	0.897165	0.98	0.00000570	progressive	384x768
451	0.001412	31.662743	0.896657	0.84	0.00000551	progressive	384x768
452	0.001445	31.726319	0.897876	0.84	0.00000532	progressive	384x768
453	0.001389	31.618140	0.897661	0.83	0.00000514	progressive	384x768
454	0.001272	31.521294	0.897315	0.84	0.00000497	progressive	384x768
455	0.001448	31.701464	0.897546	0.84	0.00000479	progressive	384x768
456	0.001376	31.490929	0.897305	0.84	0.00000462	progressive	384x768
457	0.001309	31.142507	0.896026	0.85	0.00000446	progressive	384x768
458	0.001350	31.328937	0.896622	0.83	0.00000430	progressive	384x768
459	0.001485	31.430055	0.896902	0.83	0.00000414	progressive	384x768
460	0.001305	31.715447	0.897729	0.83	0.00000398	progressive	384x768
461	0.001340	31.645545	0.896927	0.84	0.00000383	progressive	384x768
462	0.001507	31.823085	0.897866	0.84	0.00000369	progressive	384x768
463	0.001440	31.721443	0.897538	0.84	0.00000354	progressive	384x768
464	0.001394	31.751618	0.897909	0.84	0.00000341	progressive	384x768
465	0.001413	31.547501	0.897701	0.86	0.00000327	progressive	384x768
466	0.001277	31.467087	0.897126	0.85	0.00000314	progressive	384x768
467	0.001365	31.543412	0.897036	0.84	0.00000301	progressive	384x768
468	0.001410	31.548850	0.896556	0.84	0.00000289	progressive	384x768
469	0.001405	31.637786	0.897393	0.84	0.00000277	progressive	384x768
470	0.001377	31.595462	0.897347	0.84	0.00000265	progressive	384x768
471	0.001314	31.699844	0.897571	0.83	0.00000254	progressive	384x768
472	0.001305	31.637288	0.897449	0.83	0.00000243	progressive	384x768
473	0.001374	31.675299	0.897811	0.83	0.00000233	progressive	384x768
474	0.001375	31.611702	0.897455	0.84	0.00000223	progressive	384x768
475	0.001421	31.636592	0.897265	0.84	0.00000213	progressive	384x768
476	0.001395	31.699689	0.897521	0.84	0.00000204	progressive	384x768
477	0.001281	31.570335	0.897090	0.84	0.00000195	progressive	384x768
478	0.001380	31.592630	0.897014	0.84	0.00000187	progressive	384x768
479	0.001408	31.704371	0.897302	0.83	0.00000179	progressive	384x768
480	0.001418	31.766132	0.897492	0.83	0.00000171	progressive	384x768
481	0.001411	31.688338	0.897323	0.84	0.00000164	progressive	384x768
482	0.001311	31.657081	0.896963	0.84	0.00000157	progressive	384x768
483	0.001382	31.792873	0.897463	0.83	0.00000150	progressive	384x768
484	0.001269	31.712132	0.897536	0.83	0.00000144	progressive	384x768
485	0.001317	31.724957	0.897443	0.83	0.00000139	progressive	384x768
486	0.001304	31.588660	0.897184	0.84	0.00000133	progressive	384x768
487	0.001415	31.659766	0.897084	0.83	0.00000128	progressive	384x768
488	0.001407	31.733347	0.897205	0.84	0.00000124	progressive	384x768
489	0.001302	31.613034	0.897336	0.83	0.00000120	progressive	384x768
490	0.001357	31.667117	0.897272	0.85	0.00000116	progressive	384x768
491	0.001364	31.751270	0.897461	0.85	0.00000113	progressive	384x768
492	0.001365	31.824910	0.897636	0.85	0.00000110	progressive	384x768
493	0.001341	31.801449	0.897352	0.83	0.00000107	progressive	384x768
494	0.001350	31.801476	0.897383	0.84	0.00000105	progressive	384x768
495	0.001332	31.670095	0.896977	0.84	0.00000103	progressive	384x768
496	0.001368	31.694674	0.897120	0.85	0.00000102	progressive	384x768
497	0.001334	31.760404	0.897254	0.83	0.00000101	progressive	384x768
498	0.001265	31.725759	0.897139	0.82	0.00000100	progressive	384x768
499	0.001319	31.724586	0.897187	0.83	0.00000100	progressive	384x768
