epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
349	0.000499	35.770924	0.927390	2.93	0.00014830	random	128x128	4
350	0.000503	35.882489	0.926969	3.07	0.00014804	random	128x128	4
351	0.000515	35.641611	0.925396	3.01	0.00014777	random	128x128	4
352	0.000467	35.718182	0.925498	3.00	0.00014750	random	128x128	4
353	0.000462	35.737806	0.926659	3.02	0.00014723	random	128x128	4
354	0.000497	34.507976	0.925391	3.02	0.00014697	random	128x128	4
355	0.000462	35.707813	0.926813	3.06	0.00014670	random	128x128	4
356	0.000500	35.455423	0.926454	3.08	0.00014643	random	128x128	4
357	0.000490	35.780093	0.926751	3.07	0.00014616	random	128x128	4
358	0.000478	35.930277	0.927896	3.03	0.00014589	random	128x128	4
359	0.000486	35.732627	0.926597	2.96	0.00014562	random	128x128	4
360	0.000483	35.865300	0.928037	3.20	0.00014535	random	128x128	4
361	0.000496	35.832633	0.927527	2.96	0.00014508	random	128x128	4
362	0.000490	35.354756	0.927298	2.93	0.00014481	random	128x128	4
363	0.000495	35.588975	0.927184	2.95	0.00014454	random	128x128	4
364	0.000444	35.887467	0.928589	2.95	0.00014427	random	128x128	4
365	0.000477	35.850745	0.928611	2.93	0.00014399	random	128x128	4
366	0.000453	35.710355	0.928414	2.93	0.00014372	random	128x128	4
367	0.000468	35.934546	0.928497	3.05	0.00014345	random	128x128	4
368	0.000431	35.853324	0.928648	3.03	0.00014318	random	128x128	4
369	0.000464	35.826088	0.928749	3.02	0.00014290	random	128x128	4
370	0.000461	35.909603	0.928230	3.00	0.00014263	random	128x128	4
371	0.000463	35.959699	0.927699	3.07	0.00014235	random	128x128	4
372	0.000458	35.601947	0.927741	3.04	0.00014208	random	128x128	4
373	0.000466	35.925882	0.928542	3.05	0.00014180	random	128x128	4
374	0.000469	35.819916	0.928764	2.98	0.00014153	random	128x128	4
375	0.000443	35.433958	0.927566	3.05	0.00014125	random	128x128	4
376	0.000497	35.640766	0.927572	2.94	0.00014098	random	128x128	4
377	0.000490	35.937430	0.928511	3.01	0.00014070	random	128x128	4
378	0.000456	35.957746	0.928597	3.02	0.00014042	random	128x128	4
379	0.000449	35.906962	0.929478	2.97	0.00014014	random	128x128	4
380	0.000452	35.770637	0.928168	2.96	0.00013987	random	128x128	4
381	0.000452	35.879786	0.929051	3.03	0.00013959	random	128x128	4
382	0.000464	35.347694	0.927888	3.02	0.00013931	random	128x128	4
383	0.000473	35.902725	0.929338	2.99	0.00013903	random	128x128	4
384	0.000447	35.755948	0.929057	3.00	0.00013875	random	128x128	4
385	0.000457	36.068879	0.930307	3.02	0.00013847	random	128x128	4
386	0.000447	36.004026	0.929844	3.06	0.00013819	random	128x128	4
387	0.000486	35.748670	0.929733	3.02	0.00013791	random	128x128	4
388	0.000439	35.467055	0.929588	2.99	0.00013763	random	128x128	4
389	0.000463	35.887881	0.930452	3.04	0.00013735	random	128x128	4
390	0.000435	35.941220	0.929373	3.03	0.00013707	random	128x128	4
391	0.000458	35.912970	0.929407	2.94	0.00013679	random	128x128	4
